video,yt_id,duration,title,singer,audio,lyric,year,submatch,match,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variation,repeat_area_size,repetition_ratio,key,scale,strength,tempo_variance,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,harmonicity,zcr,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6
Just One Day.wav,t9JbdvifAMw,4:00,하루만,BTS,Q3,Q4,2014,1,1,0.1427186348652317,811.0545756121843,206.4563592676515,65.40639132514966,141.04996794250184,0.0119895357638597,42494024,0.402772785852312,A,major,0.9447338581085204,4.23671290730932,0.3790942430496216,0.4703185558319092,0.41219985485076904,0.31284067034721375,0.38997358083724976,0.3194986879825592,0.3603675365447998,0.32768428325653076,0.42718076705932617,0.4563513696193695,0.37093421816825867,0.4226870834827423,0.7514210343360901,0.08210548162691488,-42.70542526245117,90.91421508789062,3.591611623764038,22.164995193481445,12.779082298278809,7.500531196594238,-5.350630283355713,2.7402803897857666,-2.1994869709014893,9.207304000854492,-2.114276647567749,2.359063148498535,0.17354898154735565,22.281330851499906,15.733244816859745,19.689986657774515,18.127876356109894,19.27039689156077,17.679815371156238,48.93855151398468
봄날.wav,ZO1xdXOXarc,4:35,봄날,BTS,Q3,Q4,2017,1,1,0.1002964845404489,748.4382380275554,159.19961611844158,65.40639132514966,93.79322479329193,0.00622488418594,75925004,0.5487639220694993,Eb,major,0.7991126179695129,5.239914807125266,0.34617042541503906,0.28942257165908813,0.3845571279525757,0.4919479787349701,0.3606039583683014,0.4581938683986664,0.43258795142173767,0.6144976019859314,0.510773241519928,0.45741787552833557,0.46419239044189453,0.3540800213813782,0.7611992359161377,0.17041487154542567,21.74848747253418,59.089393615722656,0.7282916903495789,20.008960723876953,7.160643100738525,16.05128288269043,1.9882864952087402,13.378559112548828,0.06972933560609818,9.733596801757812,1.830770492553711,3.7698824405670166,-1.5695775747299194,21.229254251758448,15.69129199622381,18.381944535760013,16.744748925077516,16.86885701858588,16.7644933238799,49.13182619299558
Answer _ Love Myself.wav,9mwRYgMmSGE,4:12,Answer: Love Myself,BTS,Q3,Q1,2018,1,1,0.1619848456847163,499.88807897838853,153.77669275969214,65.40639132514966,88.37030143454248,0.0130918249487876,75518226,0.6499119861491139,C#,major,0.9645507335662842,4.1102929017944225,0.3510577380657196,0.5042966604232788,0.3440038859844208,0.466991662979126,0.32096385955810547,0.42858442664146423,0.28522640466690063,0.26220038533210754,0.3795826733112335,0.27261224389076233,0.3135376572608948,0.2399984747171402,0.740867555141449,0.10985818276716411,-18.514738082885742,81.00150299072266,10.306941032409668,20.303449630737305,5.642581939697266,5.348708629608154,-2.0071282386779785,2.8361518383026123,-2.2368545532226562,6.893633842468262,0.3666030168533325,3.3203089237213135,-0.49386489391326904,19.047436817893086,15.922803284331513,18.747688935351512,17.817178076410823,18.066826195317844,17.535286046637932,48.00193032399922
Beautiful Moment (내 생에 아름다운).wav,N4RAUQAQC5k,3:59,내 생에 아름다운,케이윌,Q3,Q4,2016,1,1,0.1995722756877612,919.484371758867,391.9954359817493,65.40639132514966,326.58904465659964,0.0118922349065542,18458904,0.1758832081401218,Eb,major,0.849689781665802,0.7721421960887064,0.20936281979084015,0.171937495470047,0.24593208730220795,0.3796085715293884,0.2825092077255249,0.28579702973365784,0.22795815765857697,0.2772207260131836,0.31380733847618103,0.27702781558036804,0.3861238658428192,0.2673634886741638,0.8747835159301758,0.06908968464445417,-126.72769165039062,103.02278137207031,20.115036010742188,28.126169204711914,13.65080738067627,12.074403762817383,-4.400532245635986,0.5421451330184937,-5.123331069946289,-1.4914610385894775,-2.1498360633850098,-4.391376972198486,-6.256087779998779,19.91739234211019,18.671321375803647,22.50663086055829,21.20072002724311,20.81042523769783,18.56103814979166,48.09006340604955
I need you (니가 필요해 (I NEED YOU)).wav,GFrx346WL6g,3:40,니가 필요해,케이윌,Q3,Q4,2012,1,1,0.1085164835164835,1083.6422391382675,761.6721736854058,65.40639132514966,696.2657823602561,0.0132551593706011,64193370,0.7231861030462776,F,minor,0.8134097456932068,4.380493674759674,0.34126150608062744,0.27465081214904785,0.2629193067550659,0.2800280749797821,0.2815251350402832,0.36807942390441895,0.2818998098373413,0.2639392614364624,0.3096981346607208,0.32065272331237793,0.32391873002052307,0.2649836838245392,0.7564864754676819,0.10130282971985946,-21.211429595947266,84.11642456054688,5.488067626953125,12.05124282836914,6.2718586921691895,6.806509494781494,-2.562119960784912,6.23671293258667,-0.9155040979385376,3.651365041732788,0.4435238540172577,1.3043019771575928,-3.8356642723083496,19.64764406730348,16.38084908465898,20.357289435094142,19.93871158008731,19.247742678197096,17.25382256410966,47.46526784230687
Amazing You (그대라는 사치).wav,LkE6CvVRsn0,4:57,그대라는 사치,한동근,Q3,Q1,2014,1,1,0.1623122653316645,1002.5364726125802,278.7883336231537,65.40639132514966,213.381942298004,0.0175901912152767,42442806,0.2614345443395519,F#,major,0.9569858312606812,2.3097934403549933,0.2548574209213257,0.38637733459472656,0.21834145486354828,0.24398934841156006,0.20986002683639526,0.35353851318359375,0.48539215326309204,0.3294457495212555,0.39742833375930786,0.29721400141716003,0.3960404396057129,0.2864488363265991,0.8001463413238525,0.06923647845940238,-133.7266082763672,114.6030502319336,13.91837215423584,19.95426368713379,7.311532020568848,4.529083728790283,-0.9236773252487183,4.282228946685791,-9.110198974609375,6.46673583984375,-6.030056953430176,-0.6554418802261353,-0.8666425943374634,20.978411081760175,17.572533588554382,21.432742726562203,21.027646090326485,20.606087680861492,19.65741285876356,48.68800623743135
[도깨비 OST Part 9] 에일리 (Ailee) - 첫눈처럼 너에게 가겠다 (I will go to you like the first snow) (Official Audio).wav,6rS7OUGXUik,3:51,첫눈처럼 너에게 가겠다,에일리,Q3,Q4,2017,1,1,0.1958013726281792,1322.3694805594596,811.6382503556265,65.40639132514966,746.2318590304768,0.0073261805810034,13990224,0.1437429214936818,F,minor,0.8114461302757263,2.937307256970465,0.36690008640289307,0.303985595703125,0.18180546164512634,0.22111208736896515,0.250963032245636,0.3339851200580597,0.23265857994556427,0.25814396142959595,0.296385794878006,0.2647901177406311,0.324039489030838,0.27124258875846863,0.8529947400093079,0.08422752999470125,-146.35549926757812,110.466552734375,1.7591609954833984,24.73271369934082,9.541472434997559,-4.5745930671691895,0.6783305406570435,-8.096394538879395,-1.2126773595809937,2.7485756874084473,-12.273858070373535,0.7895351648330688,-3.8094496726989746,21.00802698796595,17.79766458524213,22.424382855688208,22.138711706130408,22.21328917924561,24.482243105209555,49.41633650624729
Heaven (HEAVEN).wav,r-el8_35fU8,3:32,Heaven,에일리,Q3,Q1,2012,1,1,0.1240386728191606,864.9022377965856,788.5324848825182,65.40639132514966,723.1260935573686,0.0099894432350993,43954896,0.5355484904332086,G,major,0.8075132966041565,4.7935014957241595,0.2670459449291229,0.2107183337211609,0.29034411907196045,0.22678668797016144,0.2136344611644745,0.17960551381111145,0.35525763034820557,0.4853854775428772,0.3120633065700531,0.38940486311912537,0.32554125785827637,0.5244750380516052,0.7215526700019836,0.1458815069833553,-34.790489196777344,73.97206115722656,-5.732232570648193,14.592320442199707,1.22921884059906,-2.1096954345703125,4.198100566864014,-3.065197229385376,-3.3568928241729736,2.961592197418213,-13.83080005645752,0.8088019490242004,-9.030557632446289,17.68720680914554,16.050170739021794,20.179184249913657,19.885007821411392,19.76726077183082,20.876461896995078,49.19583076862462
노래가 늘었어 (노래가 늘었어).wav,S122aFkcOiw,3:20,노래가 늘었어,에일리,Q3,Q4,2014,1,1,0.1450319581638582,1233.692670011658,327.72904188699454,65.40639132514966,262.32265056184485,0.0150876510888338,33600558,0.4582952143071497,F,major,0.9079934358596802,0.4176289000271864,0.4371222257614136,0.22083680331707,0.24215342104434967,0.17856673896312714,0.31336483359336853,0.42436569929122925,0.2723771333694458,0.4398218095302582,0.3053523302078247,0.41384586691856384,0.32343629002571106,0.2782939076423645,0.7620925307273865,0.12306696234020918,-25.878355026245117,85.8570327758789,-3.5080182552337646,10.780291557312012,-4.528180122375488,4.115967750549316,6.663593769073486,-2.6517112255096436,-8.563577651977539,3.0760324001312256,-5.319220542907715,-6.53328275680542,-8.071857452392578,20.164097034246918,16.35909277680544,19.97112703338946,20.331699042828955,20.609047989058126,19.74644588419522,48.237934149324616
Good Luck (GOOD LUCK).wav,i86RMBFxtao,3:23,Good Luck,비스트,Q2,Q1,2014,1,1,0.2287814402205122,790.2912170101536,538.5835590540482,65.40639132514966,473.17716772889855,0.0199629217386245,54527308,0.7263184002463717,Bb,minor,0.9668058753013612,4.070542869060952,0.43562519550323486,0.41892674565315247,0.33462467789649963,0.372512549161911,0.36295270919799805,0.46127063035964966,0.3078976273536682,0.3162456154823303,0.37942615151405334,0.3822813630104065,0.5038287043571472,0.3634053170681,0.6122217178344727,0.13721768629048467,8.179964065551758,69.1021499633789,-5.104365348815918,16.54254913330078,-0.00198815343901515,2.6838250160217285,-6.085253715515137,5.087131500244141,-3.4956424236297607,2.4786057472229004,-4.643607139587402,0.20505687594413757,-4.566176891326904,18.35281250962529,15.086854958406283,18.014177997419303,17.64731293853124,17.700854979151085,16.87000167154662,48.795176313438255
BEAST - '괜찮겠니 (Will you be alright_)' (Snippet).wav,KNWVzo1HABE,22,괜찮겠니,비스트,Q3,Q4,2013,1,1,0.1470911086717892,302.87978735325413,95.76056196257365,65.40639132514966,30.35417063742399,0.0110370116308331,239524,0.3175481113414964,Bb,major,0.9420906901359558,4.495861333491447,0.23010241985321045,0.2221851497888565,0.3105607330799103,0.2739558815956116,0.31294307112693787,0.5817202925682068,0.2968805730342865,0.22239737212657928,0.21307262778282166,0.3615632951259613,0.4728074371814728,0.2576620280742645,0.8152265548706055,0.06101210894621295,-193.62387084960938,97.99323272705078,3.7122983932495117,24.448572158813477,5.955564498901367,1.3751567602157593,3.564983367919922,4.445862770080566,0.4077977240085602,1.4888859987258911,-1.0054926872253418,1.7025376558303833,-2.2906715869903564,21.11661368435213,15.560100014895523,18.78390535605428,18.011516044578432,18.820255333168337,19.62735442606463,40.19841111687526
아이유(IU) - Blueming(블루밍) [가사_Lyrics].wav,yCFMJrneOUs,3:38,Blueming,IU,Q1,Q1,2019,2,0,0.0736583279880265,49.09875297203402,618.6700483138337,65.40639132514966,553.263656988684,0.0159283950924873,52239650,0.6025054290439458,C,major,0.9376393556594848,5.271115117035965,0.49912330508232117,0.3337121903896332,0.40266215801239014,0.35497069358825684,0.36389490962028503,0.2889224588871002,0.28400638699531555,0.43155205249786377,0.3337026536464691,0.34413090348243713,0.2976837754249573,0.3723279535770416,0.6670678853988647,0.1303650907198792,-40.23933792114258,70.01350402832031,-6.559933185577393,11.813658714294434,11.591073036193848,5.375230312347412,3.7832953929901123,3.9411511421203613,-1.6166949272155762,3.6447267532348633,-5.1191911697387695,3.538027286529541,-1.1624314785003662,20.031016464421764,16.220587309655446,19.153151027670948,18.30660201977059,18.586914852470166,18.22100819891054,48.700777042474705
아이유(IU) - 좋은 날 [가사_Lyrics].wav,V6WWJNpIJN4,3:56,좋은날,IU,Q1,Q1,2010,2,0,0.1946579932978513,801.4294371367857,410.5345162761952,65.40639132514966,345.1281249510455,0.0127321211621165,74291112,0.7277683564746296,C#,minor,0.8068592548370361,3.716804865838605,0.33803844451904297,0.35601547360420227,0.2901890277862549,0.4161907434463501,0.40857040882110596,0.27288708090782166,0.2505428194999695,0.2496488243341446,0.36532101035118103,0.34957703948020935,0.33122017979621887,0.3807174563407898,0.7071913480758667,0.11805414387443328,-28.874317169189453,83.94007110595703,-0.38913673162460327,17.924091339111328,4.401901721954346,2.3771133422851562,2.830920696258545,-0.13271938264369965,-4.024252414703369,5.4430742263793945,-8.00492000579834,2.2855968475341797,0.028297357261180878,19.812542175433517,14.71915384528151,19.649003991038107,20.41358273741008,20.29491782052155,19.79662759160143,48.91722717531651
아이유(IU) - 이 지금 [가사_Lyrics].wav,RUuRcR7ZQUg,2:57,이 지금,IU,Q4,Q1,2017,2,0,0.1934762593713008,800.17006266641,879.9999999999999,65.40639132514966,814.5936086748502,0.0053142891265451,26916160,0.4708819765029261,E,major,0.9174492359161376,2.797917544961307,0.2866501212120056,0.30688977241516113,0.20273688435554504,0.2705657482147217,0.3756345510482788,0.24279366433620453,0.29538610577583313,0.27374666929244995,0.4071533679962158,0.2841622829437256,0.2697887718677521,0.427792489528656,0.6849098801612854,0.10506074647754177,-112.03079223632812,85.53819274902344,-4.484123706817627,5.984775543212891,0.4258345663547516,0.7581415772438049,-4.638525009155273,-0.8843082189559937,-1.8255246877670288,-0.9459018111228943,-4.368561267852783,-1.4044148921966553,1.218011736869812,18.90420117486673,15.70654856379371,20.317290285382693,20.42079168966584,20.22595332815675,18.380616166779078,48.68027010488208
다비치 - 안녕이라고 말하지마 [가사_Lyrics].wav,uw83-MnCpAo,3:51,안녕이라고 말하지마,다비치,Q4,Q4,2011,2,0,0.1098790322580645,1051.305488575946,959.6468047454268,65.40639132514966,894.240413420277,0.0038151273038238,57633998,0.5907240758023425,Bb,major,0.9184054732322692,5.482322629545407,0.32561901211738586,0.27204275131225586,0.4345167577266693,0.287544310092926,0.207447350025177,0.3287670612335205,0.20285353064537048,0.24075815081596375,0.1626097559928894,0.31859299540519714,0.5040938854217529,0.2556544542312622,0.7820343971252441,0.10323949013986895,-104.7399673461914,92.12598419189453,-0.688480019569397,17.963865280151367,4.733473300933838,0.41801151633262634,4.584070682525635,-3.374518871307373,-1.3569527864456177,2.958451986312866,-5.507553577423096,-0.09846767038106918,-0.8515771627426147,19.8887533767529,16.79349731257663,20.887299438273875,21.228027494395587,20.29057199506997,19.699582325056507,49.020808824704396
다비치 - 거북이 [가사_Lyrics].wav,ofBinMrHfHQ,3:44,거북이,다비치,Q1,Q1,2013,2,0,0.1788010786143953,455.823726291938,177.66631669600923,65.40639132514966,112.25992537085958,0.0059869089163839,50365320,0.5465556307948745,Bb,major,0.900398313999176,2.9884433575258567,0.3656848669052124,0.3038279414176941,0.3487437665462494,0.3378315567970276,0.2711978256702423,0.3822140097618103,0.30086493492126465,0.2602005898952484,0.24100308120250702,0.33223971724510193,0.4538303315639496,0.3390018343925476,0.7483453154563904,0.11820923433934868,-107.101318359375,79.03190612792969,17.460161209106445,17.11505889892578,11.275126457214355,0.36309483647346497,4.809463977813721,-4.467724800109863,-2.8384463787078857,0.21133604645729065,-8.777022361755371,-0.0360175296664238,-5.997868061065674,20.834460178948255,16.13154535206619,20.870416817267284,20.927577870624507,19.957351573874995,19.238895449129316,47.96328822841055
2NE1 - I AM THE BEST (내가 제일 잘 나가) - (Color Coded Han_Rom_Eng Lyrics) _ by Yankat.wav,rrZxGvUSeAE,3:31,내가 제일 잘 나가,2NE1,Q1,Q1,2011,2,0,0.1206478624944909,340.1726734003307,353.2860680198856,65.40639132514966,287.87967669473596,0.0103783281520009,73964364,0.9063802438803276,C,major,0.7949572801589966,2.79535139317465,0.6675491333007812,0.45804107189178467,0.40171119570732117,0.3833288848400116,0.4329322278499603,0.39417287707328796,0.3756491541862488,0.45918187499046326,0.39783036708831787,0.40553027391433716,0.45785820484161377,0.5069112181663513,0.7098267674446106,0.11299649100305752,-35.74694061279297,63.312355041503906,-10.80018138885498,22.695987701416016,3.817483901977539,12.209765434265137,7.130651950836182,9.167481422424316,3.07635498046875,9.616744995117188,-1.044478178024292,6.640669822692871,0.9598485827445984,18.203360576445245,14.449861882700727,16.630990651261587,17.508810111277803,17.864980423672915,17.781804234761815,48.18610282018498
2NE1 (투애니원) - Clap Your Hands (박수쳐) Colour Coded Lyrics (Han_Rom_Eng).wav,XmU1dKcCd8k,3:43,박수쳐,2NE1,Q1,Q1,2010,2,0,0.101242041540549,86.40402966762194,248.37216905734888,65.40639132514966,182.96577773219923,0.0146578149870038,59053558,0.6490615794500998,Bb,minor,0.8332850933074951,4.903632911285504,0.46006056666374207,0.503950834274292,0.362606406211853,0.3443804383277893,0.3137819468975067,0.4355506896972656,0.3963734209537506,0.3837457299232483,0.4436948299407959,0.3911973536014557,0.4526262581348419,0.3567388951778412,0.6544803977012634,0.13514148077901575,-19.97532844543457,62.63474655151367,-12.938631057739258,8.57606029510498,-2.212723731994629,3.469141721725464,3.7908012866973877,5.857895851135254,0.9300463795661926,8.685213088989258,-2.2504138946533203,5.865363597869873,0.6416853666305542,18.97355951051124,14.210236242165417,17.301448649103655,17.99522907988975,17.974251743055547,18.011493460600413,47.99659666681337
2NE1(투애니원) - Fire [가사_Lyrics].wav,ahampaoO2Vg,3:45,Fire,2NE1,Q1,Q1,2009,2,0,0.0918134715025906,84.00865956133052,105.64102395561046,65.40639132514966,40.23463263046081,0.0045231510885059,83899370,0.9089456480655628,E,minor,0.9319080710411072,3.98781105558191,0.43399545550346375,0.393905371427536,0.4406558573246002,0.46533021330833435,0.5854681134223938,0.44187530875205994,0.4144878089427948,0.3859191834926605,0.35056307911872864,0.3721711337566376,0.393276572227478,0.5209221243858337,0.7302690148353577,0.10963634431670985,-70.26316833496094,72.79412078857422,-0.7452966570854187,22.053627014160156,12.857805252075195,10.1138916015625,14.6223783493042,9.3111572265625,8.99693775177002,11.416298866271973,-1.2861824035644531,5.919888496398926,-0.18146196007728577,19.430003467021262,13.489375616521011,16.67861708331255,17.899718193100178,18.491979721706613,18.849805157632893,46.50376140897202
[Lyrics Video] BOL4(볼빨간사춘기) - Travel(여행).wav,g6U2SS-ZMy8,3:42,여행,볼빨간 사춘기,Q1,Q1,2018,2,0,0.1113443173470458,537.3735717318771,146.8323839587038,65.40639132514966,81.42599263355413,0.0132338255643844,73585164,0.8176703337907655,C#,major,0.9509337544441224,2.4064019565519477,0.37566670775413513,0.5934317111968994,0.28430408239364624,0.3570711016654968,0.23376993834972382,0.28342872858047485,0.23755520582199097,0.27988991141319275,0.5124752521514893,0.27211031317710876,0.294261634349823,0.239027738571167,0.7257015109062195,0.08938677737039563,-37.45491409301758,109.09819030761719,-10.516626358032227,24.320215225219727,3.6810221672058105,6.132207870483398,0.6189436316490173,0.7026383876800537,3.2144203186035156,4.937561988830566,-2.2747178077697754,0.991249680519104,-0.9031718373298645,18.162662299414208,16.4897295806142,20.544281791285275,21.029521329619648,20.294988702244865,19.084028395998352,46.63022485219043
[M_V] Bolbbalgan4 - Tell Me You Love Me.wav,y5MAgMVwfFs,3:28,좋다고 말해,볼빨간 사춘기,Q1,Q1,2016,2,0,0.1201255042581802,806.9841048800763,408.1700114541761,65.40639132514966,342.76362012902644,0.0175427179783582,33935984,0.4302172377489638,C#,major,0.9384920597076416,5.442838343180877,0.4017570912837982,0.4541909098625183,0.26061922311782837,0.31010007858276367,0.22651948034763336,0.38093626499176025,0.28698715567588806,0.2301950603723526,0.3917381465435028,0.22858846187591553,0.22298777103424072,0.19090375304222107,0.7663576006889343,0.087939868962909,-70.36348724365234,101.50501251220703,-1.0368297100067139,23.595497131347656,6.436484336853027,-5.672987461090088,-6.372050762176514,-3.211390495300293,-6.747381210327148,-3.875800609588623,-11.261902809143066,-6.603940963745117,-8.306944847106934,20.633172719031247,17.31370702727095,21.144258121989765,21.697243275439035,20.695495601205465,19.168333026606774,46.11837614843136
[Lyrics Video] BOL4(볼빨간사춘기) - Some(썸 탈꺼야).wav,Je-AOvGZVso,3:02,썸 탈꺼야,볼빨간 사춘기,Q1,Q1,2017,2,0,0.1570332480818414,501.0336444685736,499.6219487911859,65.40639132514966,434.21555746603633,0.0101815937086939,39005188,0.6448256991882195,E,major,0.8814248442649841,5.578585703203558,0.2999306321144104,0.37569302320480347,0.2456997036933899,0.34789684414863586,0.41589194536209106,0.24412775039672852,0.36401745676994324,0.2635175883769989,0.3519573211669922,0.2553119361400604,0.31908276677131653,0.4648733139038086,0.6959442496299744,0.11433255324888107,-57.224273681640625,88.18901824951172,-14.403303146362305,25.69759750366211,6.7283549308776855,4.163294792175293,-3.200896978378296,-3.34587025642395,3.2469117641448975,-0.9705749750137329,-10.88033390045166,-5.4288458824157715,-5.083909511566162,21.53703092728896,17.512318865696432,21.32469317641879,21.017791283469425,21.775977856039773,21.500062610502095,46.13094555166822
SISTAR (씨스타) - Push Push (푸쉬푸쉬) ~Audio~.wav,4JlGa6X_iV0,3:08,Push push,씨스타,Q1,Q1,2010,2,0,0.0849640822392866,134.99399271133888,165.76853496220332,65.40639132514966,100.36214363705366,0.0097577003762125,43785352,0.6787901314676544,C#,minor,0.8526763319969177,0.9986206127523464,0.3814240097999573,0.4548020362854004,0.34014251828193665,0.38676777482032776,0.44759050011634827,0.33979693055152893,0.3590591549873352,0.34983938932418823,0.5600098371505737,0.3704491853713989,0.3374762237071991,0.44356289505958557,0.6940119862556458,0.13910748186694946,-5.199322700500488,62.21255874633789,-0.7605733275413513,15.555794715881348,0.5768505334854126,8.870323181152344,1.0210455656051636,5.686351299285889,0.8250629305839539,4.2475810050964355,-5.819818496704102,5.4159836769104,-3.9631941318511963,19.946820728316624,13.615025489386365,17.350551922962286,18.996469206019473,19.603427948427278,17.76978293129545,48.982795545777996
SISTAR (씨스타) - So Cool Lyrics [HAN_ROM_ENG].wav,8Z5p1UsKRXo,3:24,So Cool,씨스타,Q1,Q1,2011,2,0,0.164078556748116,660.9418645248937,663.0741398488134,65.40639132514966,597.6677485236637,0.0089217256754636,68769212,0.9053352596118428,F#,minor,0.8434068560600281,1.3501899916233628,0.39509543776512146,0.48023927211761475,0.3018294870853424,0.30283981561660767,0.41120967268943787,0.37571659684181213,0.4948602318763733,0.38868916034698486,0.45202794671058655,0.4696241319179535,0.37516891956329346,0.40200501680374146,0.5880910754203796,0.14841592374471912,-42.335060119628906,54.187381744384766,-1.5517654418945312,7.24703311920166,-2.920217275619507,10.129339218139648,-0.2008383572101593,4.573173522949219,0.5004994869232178,4.9714250564575195,-2.6763155460357666,4.2677083015441895,-0.045664750039577484,20.247840204002713,14.9575327289906,18.09835114138484,17.85265216266575,18.32759450271585,17.079403399982397,48.078619863968676
Sistar - Loving U [Audio_DL].wav,pdy02f4HUqs,3:42,Loving U,씨스타,Q1,Q1,2012,2,0,0.1492615481303027,782.9198697212927,748.5871016367529,65.40639132514966,683.1807103116032,0.0117259658873081,71921866,0.7961637459993588,A,major,0.9598226547241212,4.044781846868913,0.3513832688331604,0.4578644037246704,0.2954905033111572,0.2908661365509033,0.4038899540901184,0.25669044256210327,0.2599014937877655,0.2266097366809845,0.3450435996055603,0.4298665523529053,0.3044983744621277,0.3927203118801117,0.6724600195884705,0.15964101533858804,-1.3043073415756226,54.04668426513672,8.273680686950684,15.870102882385254,-4.285965919494629,3.753283977508545,2.1166176795959473,1.6569105386734009,2.5540695190429688,1.8533661365509033,-3.2013542652130127,4.963996410369873,1.0999016761779785,18.87687030991132,14.473512011581944,19.17899152518783,20.121269898850922,18.989572835620397,17.490728589754333,46.763468717974646
BIGBANG - Fantastic Baby (Audio).wav,5vzv_A45YMc,3:51,Fantastic Baby,빅뱅,Q1,Q1,2012,2,0,0.1508176862507571,560.104621897278,98.56656061031477,65.40639132514966,33.16016928516511,0.0177184604108333,77447616,0.7960602837955415,D,minor,0.9283919930458068,3.5254938832326075,0.4541696310043335,0.4502035975456238,0.5797578692436218,0.4644191563129425,0.4889565408229828,0.4614301323890686,0.446591854095459,0.4661567807197571,0.47031524777412415,0.5692111253738403,0.436768114566803,0.4361858367919922,0.7415078282356262,0.11224120009337775,-12.96927261352539,66.5425796508789,-13.814569473266602,21.36441993713379,2.1421937942504883,12.228560447692871,1.1674100160598755,11.312049865722656,3.7455496788024902,9.945456504821777,3.5460989475250244,7.582525730133057,3.8333661556243896,21.276199456595435,14.869719606896323,17.74848025610756,16.74909913779758,17.370023415528433,16.668150406286983,48.891932810941526
BIGBANG(빅뱅) - WE LIKE 2 PARTY [가사_Lyrics].wav,JfG8brANDPk,3:16,We like 2 party,빅뱅,Q1,Q1,2015,2,0,0.096283984328624,82.6905308896457,140.20166900511882,65.40639132514966,74.79527767996916,0.0135356448590755,55612168,0.7918263807868633,E,major,0.9088802933692932,5.466252084392041,0.35780540108680725,0.39078211784362793,0.374074250459671,0.45059844851493835,0.5582916140556335,0.44527605175971985,0.46641412377357483,0.42185327410697937,0.4785955548286438,0.39178267121315,0.3750196695327759,0.4413198232650757,0.6845319867134094,0.12308959888475009,-23.553394317626953,72.95196533203125,-14.394298553466797,31.276689529418945,1.3404886722564697,10.344146728515625,0.2735068202018738,9.122719764709473,5.13148307800293,11.161113739013672,4.070659160614014,6.284948348999023,0.2632896602153778,19.204604089806054,14.66366891322511,18.153248162564285,17.20495357023834,18.426975334912743,17.581121226780876,49.59180556075994
BIGBANG - 뱅뱅뱅 (BANG BANG BANG) (AUDIO).wav,mWPBClH1Pjw,3:45,Bang Bang Bang,빅뱅,Q1,Q1,2015,2,0,0.1471655093792102,480.4439397524045,223.84553226259095,65.40639132514966,158.43914093744132,0.0128244878724217,55879592,0.6055121381689097,C,minor,0.7654889822006226,4.071517012976251,0.4866032004356384,0.4790460169315338,0.3739624619483948,0.39820513129234314,0.3828006684780121,0.46492263674736023,0.4897724688053131,0.4127413034439087,0.38030946254730225,0.3648463785648346,0.3702941834926605,0.36668214201927185,0.7029245495796204,0.10405248641374754,-11.78197193145752,74.79243469238281,-9.466976165771484,18.312393188476562,1.767809510231018,10.194742202758789,-1.0909181833267212,5.3962321281433105,1.2316722869873047,7.6725544929504395,2.2208070755004883,4.080613613128662,2.6200687885284424,18.14061608690557,14.283462591437083,17.575734502607382,16.867537774763388,17.714634582561345,17.085069069122927,45.86495948852929
버스커 버스커(Busker Busker) - 벚꽃 엔딩 [가사_Lyrics].wav,uEsT7K_X7Pw,4:22,벚꽃 엔딩,버스커버스커,Q1,Q1,2012,2,0,0.1157061543934542,396.7533239594261,460.8094140410758,65.40639132514966,395.4030227159261,0.0013516491744667,61669822,0.4914963866264076,E,major,0.897657573223114,6.326948040758725,0.2577856481075287,0.3041872978210449,0.18747487664222717,0.21218223869800568,0.3355081379413605,0.2250523865222931,0.28221917152404785,0.23265618085861206,0.38620898127555847,0.374961793422699,0.2648901343345642,0.4268869161605835,0.8252610564231873,0.07699827060543402,-147.91427612304688,101.35223388671875,13.184982299804688,17.203733444213867,1.0879560708999634,8.409915924072266,0.20761629939079285,3.2900047302246094,-7.983185291290283,-0.26638561487197876,-5.434255123138428,-0.3501274883747101,-2.4422988891601562,19.132863493277515,18.01219465037258,22.09251504456755,22.945603124634914,21.264184554028468,18.696972219233338,48.850646447843324
버스커 버스커(Busker Busker) - 꽃송이가 [가사_Lyrics].wav,tHkMjexi2_Q,3:24,꽃송이가,버스커버스커,Q1,Q1,2012,2,0,0.1337215941532488,310.50373931429584,468.8642207165331,65.40639132514966,403.4578293913835,0.0013265993911772,52236096,0.6878373653965348,B,major,0.8782764673233032,3.7222048795946914,0.32596060633659363,0.43087053298950195,0.2916426658630371,0.39395201206207275,0.32349368929862976,0.33447861671447754,0.46106627583503723,0.3639514148235321,0.41347914934158325,0.3019971251487732,0.38552728295326233,0.43075159192085266,0.7256601452827454,0.10393448633949982,-141.216064453125,93.96961212158203,10.352983474731445,19.307512283325195,7.95387601852417,10.998319625854492,-0.4423992335796356,1.1189723014831543,-5.920060157775879,1.1790746450424194,0.0006191196735017002,0.666424036026001,-3.399897336959839,18.470484462021627,16.15528998704706,19.732241332362598,20.076780601627018,20.63710277639241,18.728975551880612,49.41793814818768
