video,yt_id,duration,title,singer,lyric,year,submatch,match,tempo_transition_complexity,active_bpm_variance,pitch_high,pitch_low,pitch_range,rms_variation,repeat_area_size,repetition_ratio,key,scale,strength,tempo_variance,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,harmonicity,zcr,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,valence,arousal,audio
Shock (SHOCK).wav,YHAXAcWxi0I,3:46,Shock,비스트,Q2,2010,0,1,0.1281259648039518,445.15469321364446,95.76056196257365,65.40639132514966,30.35417063742399,0.0099010113626718,65310750,0.6977946161131972,C,minor,0.9090240597724916,1.9427248405398672,0.4775351881980896,0.4023389220237732,0.5021855235099792,0.5368258357048035,0.4197371006011963,0.4324332177639007,0.3945550620555877,0.5019718408584595,0.3929667472839355,0.3827972412109375,0.4426268637180328,0.4057659208774566,0.7325664162635803,0.1106329636526191,0.3528111279010772,65.91950988769531,14.639479637145996,19.684194564819336,8.839486122131348,11.532694816589355,2.5974879264831543,12.054311752319336,2.853881359100342,8.804841041564941,2.7377941608428955,4.508660793304443,0.5573711395263672,17.892881858923413,15.14282885369016,18.05176280195157,16.993934663515198,17.277154097299064,16.2494218429014,46.04905076721376,0.8940107226371765,0.8325868844985962,Q1
YeY (예이 (YEY)).wav,MgYcgQdz4mI,3:36,YeY,비스트,Q2,2015,0,1,0.1387544369151339,740.5423254350601,514.2619893669481,65.40639132514966,448.8555980417984,0.015228297561407,61704128,0.7204573909487882,D,minor,0.9392986297607422,2.8197714725961474,0.3475788235664367,0.3625219762325287,0.4756830334663391,0.3080999553203583,0.3421030342578888,0.4339304268360138,0.3088303506374359,0.3908821642398834,0.3354749679565429,0.4609040319919586,0.3022541403770447,0.2703642249107361,0.660689651966095,0.1347827466185328,26.68852806091309,71.11898803710938,-0.712794303894043,13.227767944335938,-0.9706162810325624,2.7549872398376465,-5.799267768859863,5.03193998336792,-6.0005202293396,-0.29494309425354,-6.00594425201416,-1.9342130422592163,-7.104641437530518,19.11717721944396,15.185565217628245,18.507588804300273,17.7386784271402,17.299875211273008,16.264040699030375,48.01949387876859,0.8345404863357544,0.7394355535507202,Q1
Dear Name (이름에게).wav,JSOBF_WhqEM,4:50,이름에게,IU,Q4,2017,1,1,0.2126363053239256,1353.3473912159775,622.2539674441617,65.40639132514966,556.847576119012,0.0111951418220996,27322844,0.1768555062910186,D,major,0.9148218631744384,0.4146677042813138,0.160894900560379,0.2616123855113983,0.3778823912143707,0.2526121735572815,0.2764972150325775,0.2082193940877914,0.2666758298873901,0.2578254640102386,0.2497150003910064,0.4167905747890472,0.2583300471305847,0.1906860768795013,0.8676861524581909,0.0871371011691188,-96.14730834960938,103.7299575805664,17.9581241607666,9.820756912231444,6.192206859588623,1.3336082696914673,7.595724582672119,-4.772526264190674,0.8074817061424255,2.0817277431488037,-5.595458984375,3.7607908248901367,-1.5693161487579346,18.882183580554734,16.994009414161905,22.78672449264452,23.182888433589813,21.707201882403755,19.72373716192753,49.43604359605232,0.320922315120697,0.2856538891792297,Q3
너라서 (Because it's you).wav,E3dy6DipQ8w,4:17,너라서,다비치,Q4,2012,1,1,0.1909329472445932,1356.843681511803,644.1977062160751,65.40639132514966,578.7913148909254,0.0098251337185502,22542216,0.1860117224385122,Bb,major,0.9362224340438844,0.8079046304231458,0.2853659391403198,0.178629532456398,0.3093568086624145,0.2681868076324463,0.2133803814649582,0.3736092448234558,0.2155426293611526,0.2395254522562027,0.164847582578659,0.2996589541435241,0.3968378603458404,0.1970991343259811,0.8290358185768127,0.0772155977117455,-203.06442260742188,105.65823364257812,8.39945125579834,8.94977855682373,6.014065265655518,-4.920076370239258,0.5146231651306152,-7.183446407318115,-5.6460652351379395,-2.1214966773986816,-14.193684577941896,-4.679281711578369,-8.243780136108398,20.91844940921378,18.448594458586488,22.55564167579838,22.34897703441086,21.691691620354153,21.081633757805463,47.34890260644343,0.3018220067024231,0.281044602394104,Q3
Dear..wav,Wzwr5AKu0pY,3:54,나의 오랜 연인에게,다비치,Q4,2019,1,1,0.1706372840976772,1011.4823295601432,180.77186920887385,65.40639132514966,115.3654778837242,0.0134149882942438,37695074,0.3745871252069144,Ab,major,0.9367282390594482,1.843911900565412,0.3307785093784332,0.2952125370502472,0.2285834550857544,0.3421536684036255,0.2496482580900192,0.2415335774421692,0.2139111310243606,0.2933658957481384,0.3874805569648742,0.3277477025985718,0.2958433032035827,0.2347729653120041,0.8054504990577698,0.0967173482634752,-56.44245529174805,105.3857192993164,6.4486846923828125,8.947925567626953,11.579094886779783,0.5264608263969421,5.957927703857422,-3.1267480850219727,-0.7556700706481934,1.9396167993545532,-10.765384674072266,1.6701058149337769,-4.670182228088379,19.132195986327098,17.262980772047758,20.978732363386207,20.967010490734523,20.676168545816296,20.463616178559988,46.92235539844699,0.6816771626472473,0.6154873967170715,Q1
Falling in Love.wav,dnwgg8R0Zho,3:47,Falling In Love,2NE1,Q1,2013,2,0,0.0829063332650133,58.42968339661161,86.30425076864258,65.40639132514966,20.89785944349292,0.0094745680689811,40395682,0.4279614335867404,B,major,0.9108644127845764,2.4190684204565094,0.5077942609786987,0.4423515796661377,0.3435660600662231,0.3669599890708923,0.2766398787498474,0.2462290078401565,0.3359583616256714,0.3053687214851379,0.3463439047336578,0.3538429737091064,0.4728577435016632,0.6221739649772644,0.8446970582008362,0.1037510087876614,-25.953144073486328,66.83885955810547,-17.635540008544922,16.175579071044922,-5.650603294372559,2.206313133239746,4.105219841003418,0.9440106749534608,2.5274202823638916,9.411760330200195,-3.813721656799317,7.382925987243652,-1.2805880308151243,23.61128447904812,16.162622061873194,19.649372388612235,19.31898319948836,19.571226171649908,19.526303187631303,48.90567896044599,0.7542544603347778,0.7007426619529724,Q1
I Don't Care.wav,ORHR-ZA4RyM,3:59,I Don't Care,2NE1,Q1,2009,2,0,0.0587604755408302,76.36247994988902,155.56349186104043,65.40639132514966,90.15710053589078,0.0126784928143024,78647442,0.753052590537292,E,major,0.8040231466293335,2.968449729470747,0.2909248471260071,0.2954355776309967,0.2598315775394439,0.3811855316162109,0.4931470155715942,0.34798264503479,0.3876431882381439,0.3842253684997558,0.5549868941307068,0.424496442079544,0.3733945786952972,0.4749865531921386,0.696711003780365,0.1274995984122247,-37.415645599365234,71.62031555175781,-0.1487621963024139,19.11756896972656,6.263552665710449,7.763466835021973,8.724013328552246,6.631285190582275,2.334526538848877,9.92434024810791,-7.817320346832275,4.052372455596924,-4.008615016937256,18.681238395659143,16.33648394783376,19.308644881609258,19.256178001683935,19.64019387277039,19.42504382865044,48.650349915991214,0.7983802556991577,0.7102506160736084,Q1
Feel Special.wav,2zZxNpzqcAc,3:27,Feel Special,TWICE,Q4,2019,2,0,0.1228956228956228,239.81915370187724,88.83315834800462,65.40639132514966,23.42676702285496,0.0140818571671843,56159222,0.7141980988129141,F,minor,0.871226966381073,1.7648985090252105,0.5011841058731079,0.3630161583423614,0.3430391848087311,0.4471044838428497,0.3646155595779419,0.4096561968326568,0.2984625399112701,0.3979801833629608,0.5442366003990173,0.3937700986862182,0.4667265117168426,0.3814903497695923,0.6835770606994629,0.147369802626964,20.659500122070312,63.55781936645508,-2.1376044750213623,11.297060012817385,2.0940234661102295,7.331625938415527,0.0915207862854003,2.6285440921783447,1.3777426481246948,4.295352935791016,-4.553671360015869,2.4241831302642822,-1.891584634780884,20.24529443447726,14.296626076312233,17.177699135130272,17.4459451761838,18.00679841364332,16.76800979206482,48.01814943169607,0.8369051814079285,0.7755076289176941,Q1
고쳐주세요.wav,hCpwMZFe_FM,3:07,고쳐주세요,볼빨간 사춘기,Q4,2017,1,1,0.1554003492142679,635.439550236214,590.7319012233158,65.40639132514966,525.3255098981662,0.0085340598598122,35038622,0.5508472439261358,G,major,0.9431270956993104,3.5787094167219253,0.2406571209430694,0.2213528007268905,0.314429759979248,0.212024837732315,0.2278326749801635,0.1828492879867553,0.326916754245758,0.5840007662773132,0.3061260282993316,0.3513815701007843,0.26448455452919,0.3123418688774109,0.7655243277549744,0.1081237869091419,-11.711894035339355,79.39126586914062,-6.436379432678223,23.85598373413086,8.906123161315918,10.641217231750488,5.2078752517700195,2.1457443237304688,0.6214742660522461,4.512480735778809,-6.649791717529297,-0.976754903793335,-6.321954727172852,19.389056142891853,17.412797760389623,21.238042550621213,20.124494774728788,19.94030767548141,18.53131191207383,47.341605860216035,0.7997391223907471,0.7053435444831848,Q1
처음부터 너와 나.wav,4_phMXGTgrM,3:25,처음부터 너와 나,볼빨간 사춘기,Q4,2016,1,1,0.1837106131270617,719.3630614479001,551.1723529946163,65.40639132514966,485.7659616694666,0.0132297463715076,36306704,0.4743726410851683,G,major,0.7902547717094421,3.869134111066133,0.2962083220481872,0.2141949981451034,0.2745483517646789,0.2156165689229965,0.2299123704433441,0.2257848083972931,0.2796265184879303,0.4195533692836761,0.2732631862163543,0.3573114573955536,0.26919886469841,0.3003477752208709,0.7655788660049438,0.083017421492862,-53.69283676147461,97.35822296142578,2.2283976078033447,25.658889770507812,7.436842441558838,2.7390105724334717,1.59607994556427,-1.5693793296813965,1.6168042421340942,0.7031611800193787,-12.054341316223145,-4.1260085105896,-6.396958827972412,19.51659793854162,16.332961715434067,21.09298578280693,21.12272401022369,20.46712301797985,19.711807221024443,46.57286733659029,0.6511709690093994,0.6172803044319153,Q1
우주를 줄게.wav,0i2wOl5PDOw,3:34,우주를 줄게,볼빨간 사춘기,Q1,2016,2,0,0.0916395222584147,159.24357357166184,523.2511306011972,65.40639132514966,457.8447392760475,0.0149657139554619,41862020,0.4981020680637791,C,major,0.9374516010284424,5.383816841722545,0.4363115429878235,0.2569541037082672,0.3007418215274811,0.2248413413763046,0.3116764426231384,0.2421044707298278,0.2448918968439102,0.406555026769638,0.2868862450122833,0.3292698860168457,0.2734269499778747,0.4236500561237335,0.7455219030380249,0.0984308199307817,-34.33160400390625,89.39855194091797,3.213681221008301,16.489795684814453,7.499669075012207,1.9410512447357176,-1.986737608909607,-0.4388409852981567,-2.541016101837158,0.4864276945590973,-11.005544662475586,-2.312767505645752,-5.382702350616455,20.212345376752477,17.243964439365605,20.794799721607493,20.56838500972438,19.70280189218504,18.618752823351603,46.873789384965946,0.8405652642250061,0.7588419318199158,Q1
Lead me (LEAD ME).wav,8l93E8mAJfU,3:43,Lead Me,씨스타,Q1,2013,2,0,0.0694111516414799,57.57138404496219,141.8307339283537,65.40639132514966,76.42434260320405,0.0102403694763779,35331482,0.3871932370250008,E,major,0.7692506313323975,2.9651432685403405,0.2887472510337829,0.3126693665981293,0.2400287538766861,0.334340900182724,0.4636683166027069,0.3240089118480682,0.4542689323425293,0.3797749876976013,0.484600692987442,0.3814849853515625,0.346972644329071,0.412919670343399,0.7754326462745667,0.1190690748762376,-23.258468627929688,71.257568359375,7.425673961639404,12.350226402282717,0.1539386659860611,2.194788694381714,4.36672306060791,1.6912521123886108,5.673950672149658,6.523525238037109,-0.217429831624031,4.530725479125977,-2.2368733882904053,20.459062174554447,15.419373840859864,19.44176862059508,19.150355744520255,18.959990716896193,17.48170274405863,46.929701378856265,0.8011424541473389,0.7156540751457214,Q1
I Choose To Love You (널 사랑하겠어).wav,CXETtH7hlkk,3:31,널 사랑하겠어,씨스타,Q1,2013,2,0,0.1148499558693733,641.2514656490007,698.4564628660077,65.40639132514966,633.050071540858,0.0141314044594764,55187264,0.6780806606305035,C,major,0.8441535234451294,3.661482194931812,0.3390900194644928,0.2513231933116913,0.3432886898517608,0.2572992146015167,0.3461621105670929,0.3701451420783996,0.2785371243953705,0.3659909665584564,0.2760095298290252,0.4028963148593902,0.3375448584556579,0.2744831144809723,0.702986478805542,0.0824973390961114,-112.61045837402344,91.74232482910156,11.790655136108398,13.994512557983398,2.549410581588745,0.8854235410690308,4.732756614685059,-12.51565647125244,11.005266189575195,-5.032912731170654,-3.989699363708496,1.1182936429977417,0.0407129041850566,21.801706317905698,17.24831382868331,22.11216628469394,22.033937284450996,21.7737663433529,19.740402036320894,46.282035012418845,0.5759485363960266,0.5023511052131653,Q1
새벽한시 (1AM).wav,6sbCVsiQrlk,3:12,새벽한시 1AM,태양,Q4,2014,1,1,0.177758954501452,467.51208170077655,107.48759652776704,65.40639132514966,42.0812052026174,0.0127530787140131,24650916,0.3646959505991902,G,major,0.8937614560127258,3.5260768303997745,0.410009503364563,0.3239920139312744,0.4400023818016052,0.336646020412445,0.3959693014621734,0.3313834071159363,0.4410012066364288,0.4224758446216583,0.3304047286510467,0.3985332548618316,0.4003934860229492,0.5575414896011353,0.7716249823570251,0.124052093889914,1.5040863752365112,66.9560775756836,3.151691198348999,18.371047973632812,0.990422248840332,6.202334880828857,-1.220167636871338,9.998369216918944,2.458831548690796,9.697020530700684,3.0191049575805664,4.1725616455078125,0.574763298034668,20.77032363352984,16.084164752127272,18.50977105978501,17.910677917509254,17.63923569369314,16.594950973301938,47.99256544236403,0.8157819509506226,0.7692963480949402,Q1
하루하루 (Haru Haru).wav,c84VnpGFbrw,4:17,하루하루,빅뱅,Q3,2008,0,1,0.1370471014492753,412.78691070678434,349.2282314330038,65.40639132514966,283.8218401078542,0.0158779080957174,77508160,0.6408545715397294,F#,major,0.9584893584251404,4.568790242927909,0.2785810232162475,0.4213724732398987,0.275467574596405,0.2958565950393677,0.2665698826313019,0.4449215531349182,0.5682044625282288,0.2852988243103027,0.3233582973480224,0.2749210894107818,0.4100619256496429,0.2781178951263428,0.709827184677124,0.1117729297582654,-54.143455505371094,86.37594604492188,-5.975365161895752,9.907039642333984,2.0403013229370117,1.1746540069580078,-8.571828842163086,0.9373984336853028,-3.2700507640838623,4.159799575805664,-3.767716884613037,-3.4220657348632812,-1.388781189918518,20.20290185302548,16.80076150614571,19.77988748846515,19.354482821235123,19.875995094759812,18.227321431051426,48.073371618369585,0.8810970783233643,0.7822748422622681,Q1
2 빛이 되어줘 (선공개곡).wav,zlVJBoBPy0c,3:27,빛이 되어줘,블락비,Q4,2013,2,0,0.176,715.4676910136878,508.35518662380014,65.40639132514966,442.94879529865045,0.0148297837004065,47264990,0.6058599986135654,G,major,0.9554317593574524,4.208830226003708,0.2804486751556396,0.2774474322795868,0.4607710242271423,0.2733981013298034,0.3006837069988251,0.2259682118892669,0.3993389308452606,0.4744443893432617,0.2965969443321228,0.4060658514499664,0.2753750681877136,0.3882110118865967,0.7227411270141602,0.1249109815140845,-58.07579040527344,84.43111419677734,5.87988805770874,14.78373908996582,2.38950514793396,3.00705623626709,-3.531863212585449,4.625400543212891,-4.233474254608154,3.6052238941192623,-2.7744977474212646,-1.919016718864441,-0.6839727163314819,18.814076949765205,15.905439361456365,19.971193425803307,19.883019425056503,19.93448439577874,18.523543241101013,47.95944015644952,0.8676575422286987,0.8087605237960815,Q1
여수 밤바다.wav,eO8w9xFArpE,4:41,여수밤바다,버스커버스커,Q4,2012,1,1,0.1154579361790302,1229.440969345318,263.1411467822288,65.40639132514966,197.73475545707916,0.0051560602150857,45107608,0.3120758965656312,E,major,0.9044310450553894,3.039554064541926,0.2021971642971038,0.2292051613330841,0.1870269775390625,0.4013793170452118,0.5601516366004944,0.3059926331043243,0.3080164790153503,0.2643015384674072,0.3888534605503082,0.3027206361293793,0.2727680504322052,0.3745464384555816,0.8427639603614807,0.0707089528077082,-109.51166534423828,113.9021224975586,11.196855545043944,23.655750274658203,-2.1123499870300293,6.227088928222656,5.784328460693359,4.66718864440918,-9.209028244018556,9.316051483154297,-0.8027324080467224,2.1997504234313965,0.7241332530975342,20.728227979247155,17.6593654030958,21.56477687305999,21.84492649317816,20.350447737258165,20.136294750564236,49.26705071344796,0.4934597015380859,0.4862635135650635,Q3
예뻤어 You Were Beautiful.wav,Mhyi9p7T7OM,4:44,예뻤어,데이식스,Q1,2017,2,0,0.1161951619516195,1216.9710615777744,171.61434972294217,65.40639132514966,106.20795839779252,0.0135316783562302,54578476,0.3695644142623724,Eb,major,0.8924136757850647,5.773342741637343,0.2657476663589477,0.1794020235538482,0.2619087696075439,0.3565841615200043,0.2778644561767578,0.4026477634906769,0.3434471487998962,0.5069848299026489,0.391203761100769,0.3129859864711761,0.3947476744651794,0.2555493116378784,0.7969146370887756,0.0997882312807503,-31.410951614379883,94.25614166259766,-6.588233947753906,26.003990173339844,6.875635623931885,6.835971355438232,-1.6584581136703491,4.6259379386901855,-2.0558290481567383,10.976847648620604,-1.8591800928115845,2.0187864303588867,-3.470703363418579,20.16281813782859,16.282761566206947,19.978081975166752,19.14302328518939,18.658357247512257,18.380991058419585,49.87258217567721,0.6749374270439148,0.603695273399353,Q1
Summer (뜨거운 여름밤은 가고 남은 건 볼품없지만).wav,Kx8pJzPodsY,4:03,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,Q4,2016,2,0,0.1125549398050831,1497.0680281766672,142.65235101161107,65.40639132514966,77.24595968646142,0.0107183093205094,40132850,0.3693795615090277,Eb,major,0.8491999506950378,5.112361364222792,0.3117615282535553,0.2145179659128189,0.3078740835189819,0.4079986810684204,0.296164870262146,0.3504666090011596,0.2493371665477752,0.4226787984371185,0.3642895519733429,0.2280551046133041,0.3363580703735351,0.2376122027635574,0.8184422254562378,0.0788366608243359,-25.021949768066406,108.62594604492188,2.7066433429718018,22.00801467895508,8.741917610168457,7.586816310882568,-4.407211780548096,5.032877445220947,-1.7104541063308716,1.559738039970398,-3.335846424102783,-0.779037594795227,-3.714492082595825,17.527184324328772,16.81843797396159,20.57282043631489,19.91689737955688,19.69327463156959,17.950090964528073,48.739726495126455,0.5648518800735474,0.5361282229423523,Q1
Just One Day.wav,t9JbdvifAMw,4:00,하루만,BTS,Q4,2014,2,0,0.1427186348652317,811.0545756121843,206.4563592676515,65.40639132514966,141.04996794250184,0.0119895357638597,42494024,0.402772785852312,A,major,0.9447338581085204,4.23671290730932,0.3790942430496216,0.4703185558319092,0.412199854850769,0.3128406703472137,0.3899735808372497,0.3194986879825592,0.3603675365447998,0.3276842832565307,0.4271807670593261,0.4563513696193695,0.3709342181682586,0.4226870834827423,0.7514210343360901,0.0821054816269148,-42.70542526245117,90.91421508789062,3.591611623764038,22.164995193481445,12.779082298278809,7.500531196594238,-5.350630283355713,2.7402803897857666,-2.1994869709014893,9.207304000854492,-2.114276647567749,2.359063148498535,0.1735489815473556,22.281330851499906,15.733244816859743,19.689986657774515,18.127876356109898,19.27039689156077,17.679815371156238,48.93855151398468,0.9371610879898072,0.8714229464530945,Q1
봄날.wav,ZO1xdXOXarc,4:35,봄날,BTS,Q4,2017,1,1,0.1002964845404489,748.4382380275554,159.19961611844158,65.40639132514966,93.79322479329193,0.00622488418594,75925004,0.5487639220694993,Eb,major,0.7991126179695129,5.239914807125266,0.346170425415039,0.2894225716590881,0.3845571279525757,0.4919479787349701,0.3606039583683014,0.4581938683986664,0.4325879514217376,0.6144976019859314,0.510773241519928,0.4574178755283355,0.4641923904418945,0.3540800213813782,0.7611992359161377,0.1704148715454256,21.74848747253418,59.089393615722656,0.7282916903495789,20.008960723876953,7.160643100738525,16.05128288269043,1.98828649520874,13.378559112548828,0.0697293356060981,9.733596801757812,1.830770492553711,3.7698824405670166,-1.5695775747299194,21.229254251758448,15.69129199622381,18.381944535760013,16.744748925077516,16.86885701858588,16.7644933238799,49.13182619299558,0.9373507499694824,0.8763676881790161,Q1
Answer _ Love Myself.wav,9mwRYgMmSGE,4:12,Answer: Love Myself,BTS,Q1,2018,2,0,0.1619848456847163,499.88807897838853,153.77669275969214,65.40639132514966,88.37030143454248,0.0130918249487876,75518226,0.6499119861491139,C#,major,0.9645507335662842,4.1102929017944225,0.3510577380657196,0.5042966604232788,0.3440038859844208,0.466991662979126,0.3209638595581054,0.4285844266414642,0.2852264046669006,0.2622003853321075,0.3795826733112335,0.2726122438907623,0.3135376572608948,0.2399984747171402,0.740867555141449,0.1098581827671641,-18.514738082885746,81.00150299072266,10.306941032409668,20.303449630737305,5.642581939697266,5.348708629608154,-2.0071282386779785,2.8361518383026123,-2.236854553222656,6.893633842468262,0.3666030168533325,3.3203089237213135,-0.493864893913269,19.04743681789309,15.922803284331511,18.747688935351512,17.817178076410823,18.066826195317844,17.535286046637932,48.00193032399922,0.8582442402839661,0.7739208340644836,Q1
Beautiful Moment (내 생에 아름다운).wav,N4RAUQAQC5k,3:59,내 생에 아름다운,케이윌,Q4,2016,1,1,0.1995722756877612,919.484371758867,391.9954359817493,65.40639132514966,326.58904465659964,0.0118922349065542,18458904,0.1758832081401218,Eb,major,0.849689781665802,0.7721421960887064,0.2093628197908401,0.171937495470047,0.2459320873022079,0.3796085715293884,0.2825092077255249,0.2857970297336578,0.2279581576585769,0.2772207260131836,0.313807338476181,0.277027815580368,0.3861238658428192,0.2673634886741638,0.8747835159301758,0.0690896846444541,-126.72769165039062,103.02278137207033,20.115036010742188,28.12616920471191,13.65080738067627,12.074403762817385,-4.400532245635986,0.5421451330184937,-5.123331069946289,-1.4914610385894775,-2.1498360633850098,-4.391376972198486,-6.256087779998779,19.91739234211019,18.671321375803647,22.50663086055829,21.20072002724311,20.81042523769783,18.56103814979166,48.09006340604955,0.5445818901062012,0.4866900444030761,Q4
I need you (니가 필요해 (I NEED YOU)).wav,GFrx346WL6g,3:40,니가 필요해,케이윌,Q4,2012,1,1,0.1085164835164835,1083.6422391382675,761.6721736854058,65.40639132514966,696.2657823602561,0.0132551593706011,64193370,0.7231861030462776,F,minor,0.8134097456932068,4.380493674759674,0.3412615060806274,0.2746508121490478,0.2629193067550659,0.2800280749797821,0.2815251350402832,0.3680794239044189,0.2818998098373413,0.2639392614364624,0.3096981346607208,0.3206527233123779,0.323918730020523,0.2649836838245392,0.7564864754676819,0.1013028297198594,-21.211429595947266,84.11642456054688,5.488067626953125,12.05124282836914,6.2718586921691895,6.806509494781494,-2.562119960784912,6.23671293258667,-0.9155040979385376,3.651365041732788,0.4435238540172577,1.3043019771575928,-3.8356642723083496,19.64764406730348,16.38084908465898,20.357289435094145,19.93871158008731,19.247742678197096,17.25382256410966,47.46526784230687,0.9404008388519288,0.8583490252494812,Q1
Amazing You (그대라는 사치).wav,LkE6CvVRsn0,4:57,그대라는 사치,한동근,Q1,2014,2,0,0.1623122653316645,1002.5364726125802,278.7883336231537,65.40639132514966,213.381942298004,0.0175901912152767,42442806,0.2614345443395519,F#,major,0.9569858312606812,2.3097934403549933,0.2548574209213257,0.3863773345947265,0.2183414548635482,0.24398934841156,0.2098600268363952,0.3535385131835937,0.485392153263092,0.3294457495212555,0.3974283337593078,0.29721400141716,0.3960404396057129,0.2864488363265991,0.8001463413238525,0.0692364784594023,-133.7266082763672,114.6030502319336,13.91837215423584,19.95426368713379,7.311532020568848,4.529083728790283,-0.9236773252487184,4.282228946685791,-9.110198974609377,6.46673583984375,-6.030056953430176,-0.6554418802261353,-0.8666425943374634,20.978411081760175,17.572533588554382,21.432742726562203,21.027646090326485,20.606087680861492,19.65741285876356,48.68800623743135,0.7076501250267029,0.6510894298553467,Q1
[도깨비 OST Part 9] 에일리 (Ailee) - 첫눈처럼 너에게 가겠다 (I will go to you like the first snow) (Official Audio).wav,6rS7OUGXUik,3:51,첫눈처럼 너에게 가겠다,에일리,Q4,2017,1,1,0.1958013726281792,1322.3694805594596,811.6382503556265,65.40639132514966,746.2318590304768,0.0073261805810034,13990224,0.1437429214936818,F,minor,0.8114461302757263,2.937307256970465,0.366900086402893,0.303985595703125,0.1818054616451263,0.2211120873689651,0.250963032245636,0.3339851200580597,0.2326585799455642,0.2581439614295959,0.296385794878006,0.2647901177406311,0.324039489030838,0.2712425887584686,0.8529947400093079,0.0842275299947012,-146.35549926757812,110.466552734375,1.7591609954833984,24.73271369934082,9.54147243499756,-4.5745930671691895,0.6783305406570435,-8.096394538879395,-1.2126773595809937,2.7485756874084473,-12.273858070373535,0.7895351648330688,-3.8094496726989746,21.00802698796595,17.79766458524213,22.424382855688208,22.138711706130408,22.21328917924561,24.482243105209555,49.41633650624729,0.7930979132652283,0.7301826477050781,Q1
Heaven (HEAVEN).wav,r-el8_35fU8,3:32,Heaven,에일리,Q1,2012,1,1,0.1240386728191606,864.9022377965856,788.5324848825182,65.40639132514966,723.1260935573686,0.0099894432350993,43954896,0.5355484904332086,G,major,0.8075132966041565,4.7935014957241595,0.2670459449291229,0.2107183337211609,0.2903441190719604,0.2267866879701614,0.2136344611644745,0.1796055138111114,0.3552576303482055,0.4853854775428772,0.3120633065700531,0.3894048631191253,0.3255412578582763,0.5244750380516052,0.7215526700019836,0.1458815069833553,-34.790489196777344,73.97206115722656,-5.732232570648193,14.592320442199709,1.22921884059906,-2.1096954345703125,4.198100566864014,-3.065197229385376,-3.3568928241729736,2.961592197418213,-13.83080005645752,0.8088019490242004,-9.030557632446287,17.68720680914554,16.050170739021794,20.179184249913657,19.885007821411392,19.76726077183082,20.87646189699508,49.19583076862462,0.7186341285705566,0.6389867663383484,Q1
노래가 늘었어 (노래가 늘었어).wav,S122aFkcOiw,3:20,노래가 늘었어,에일리,Q3,2014,3,0,0.1450319581638582,1233.692670011658,327.72904188699454,65.40639132514966,262.32265056184485,0.0150876510888338,33600558,0.4582952143071497,F,major,0.9079934358596802,0.4176289000271864,0.4371222257614136,0.22083680331707,0.2421534210443496,0.1785667389631271,0.3133648335933685,0.4243656992912292,0.2723771333694458,0.4398218095302582,0.3053523302078247,0.4138458669185638,0.323436290025711,0.2782939076423645,0.7620925307273865,0.1230669623402091,-25.878355026245117,85.8570327758789,-3.5080182552337646,10.780291557312012,-4.528180122375488,4.115967750549316,6.663593769073486,-2.6517112255096436,-8.563577651977539,3.0760324001312256,-5.319220542907715,-6.53328275680542,-8.071857452392578,20.16409703424692,16.35909277680544,19.97112703338946,20.331699042828955,20.609047989058126,19.74644588419522,48.237934149324616,0.7286884188652039,0.6476890444755554,Q1
Good Luck (GOOD LUCK).wav,i86RMBFxtao,3:23,Good Luck,비스트,Q2,2014,2,0,0.2287814402205122,790.2912170101536,538.5835590540482,65.40639132514966,473.17716772889855,0.0199629217386245,54527308,0.7263184002463717,Bb,minor,0.9668058753013612,4.070542869060952,0.4356251955032348,0.4189267456531524,0.3346246778964996,0.372512549161911,0.362952709197998,0.4612706303596496,0.3078976273536682,0.3162456154823303,0.3794261515140533,0.3822813630104065,0.5038287043571472,0.3634053170681,0.6122217178344727,0.1372176862904846,8.179964065551758,69.1021499633789,-5.104365348815918,16.54254913330078,-0.0019881534390151,2.6838250160217285,-6.085253715515137,5.087131500244141,-3.4956424236297607,2.4786057472229004,-4.643607139587402,0.2050568759441375,-4.566176891326904,18.35281250962529,15.086854958406285,18.014177997419303,17.64731293853124,17.700854979151085,16.87000167154662,48.795176313438255,0.8794578909873962,0.8315867185592651,Q1
